"","city","id","type","squareMeters","rooms","floorCount","buildYear","centreDistance","poiCount","schoolDistance","clinicDistance","postOfficeDistance","kindergartenDistance","restaurantDistance","collegeDistance","pharmacyDistance","hasParkingSpace","hasBalcony","hasElevator","hasSecurity","hasStorageRoom","price","population"
"1651","Gdańsk","143345949c14dad0a5916701ee37cc98","Apartamentowiec",29.67,1,6,2021,1.03,24,0.084,0.154,0.465,0.095,0.188,0.301,0.105,"no","no","yes","no","no",595000,486345
"1652","Gdańsk","4e1e98e6c0b051358a332d238756ca59","Blok mieszkalny",60.1,3,4,1980,5.27,11,0.12,1.164,0.229,0.203,0.297,3.206,0.324,"no","yes","no","no","yes",630000,486345
"1653","Gdańsk","325bf063e8a50cda66206c1fb37e6ddf","Blok mieszkalny",73,3,16,2015,4.42,36,0.18,0.235,0.203,0.018,0.082,0.233,0.099,"no","yes","yes","yes","no",1300000,486345
"1654","Gdańsk","2b8d475c03a31e75d7b3bc76bb5ea643","Blok mieszkalny",72.25,3,12,2022,7.99,18,0.284,1.249,0.518,0.227,0.109,1.839,0.438,"no","yes","yes","no","no",1058717,486345
"1655","Gdańsk","0eaee100fada13cb5eb6bd9135571ac7","Kamienica",75,3,4,1956,0.91,13,0.428,0.62,0.109,0.962,0.115,0.857,0.247,"no","no","no","no","yes",639000,486345
"1656","Gdańsk","44c3f7be6784c7229368e2079adf309f","Kamienica",54,2,2,1935,0.99,7,0.372,1.294,0.199,0.204,0.369,0.493,0.562,"no","no","no","no","no",530000,486345
"1657","Gdańsk","431121e4bf33c48ec14191124238cf41","Apartamentowiec",69.75,3,5,2019,0.57,53,0.667,0.939,0.306,0.526,0.161,0.826,0.177,"no","no","yes","no","no",1350000,486345
"1658","Gdańsk","92b57e63a03a7ab134130c49804f763c","Kamienica",61.77,3,4,1958,0.86,36,0.093,0.13,0.355,0.148,0.011,0.164,0.049,"no","yes","no","no","yes",895000,486345
"1659","Gdańsk","27d363f1c39a814201418c3aed26b005","Blok mieszkalny",30.21,1,11,1970,1.76,12,0.202,0.533,0.159,0.787,0.35,1.553,0.195,"no","no","yes","no","yes",355000,486345
"1660","Gdańsk","86f2a88806707640a905ebb5e55c6b1c","Blok mieszkalny",97,4,2,2011,8.03,1,1.426,1.355,0.315,0.576,0.549,4.944,0.801,"no","yes","no","yes","yes",1150000,486345
"1661","Gdańsk","c9bccf530152d4bba6e8c6e3b5bc617f","Blok mieszkalny",55.8,3,4,1995,3.33,7,0.271,2.129,0.229,0.448,0.306,3.746,0.046,"no","yes","no","no","yes",579000,486345
"1662","Gdańsk","6fbfdf1ff7068d0b92eb702d3ee5a274","Kamienica",67.12,2,5,1960,0.23,118,0.368,0.655,0.16,0.044,0.069,0.845,0.13,"no","no","no","no","no",738000,486345
"1663","Gdańsk","6c59d995c92c81cea0d8b67da920f8fa","Apartamentowiec",55.98,3,16,2021,4.99,12,0.139,0.042,1.51,0.213,0.207,2.433,0.306,"no","yes","yes","yes","no",1200000,486345
"1664","Gdańsk","a17c2231c9f6c68d2f1c23731c36d9f2","Apartamentowiec",55.91,3,16,2021,4.99,12,0.139,0.042,1.51,0.213,0.207,2.433,0.306,"no","yes","yes","yes","no",999000,486345
"1665","Gdańsk","d1702238d4c062a2ac0220ff82a20aa3","Kamienica",98.69,5,3,1936,5.44,4,0.316,1.765,0.348,0.161,0.535,3.902,0.558,"no","no","no","no","yes",799000,486345
"1666","Gdańsk","7e42b449443d38c14e5338b6d31d7c2b","Blok mieszkalny",67.69,3,2,2020,6.5,9,0.55,2.101,0.428,0.226,0.271,2.491,0.281,"yes","yes","yes","no","no",680000,486345
"1667","Gdańsk","03e50a5d9bb083a67f692fa8bdf64cdf","Blok mieszkalny",33.1,1,3,2008,6.66,3,1.041,2.467,0.305,0.711,0.199,1.031,0.611,"no","no","no","yes","no",395000,486345
"1668","Gdańsk","87ab0a26f480b05d5067524c084f959c","Kamienica",93.42,5,2,1900,8.94,25,0.207,1.069,0.218,0.323,0.067,1.177,0.177,"no","yes","no","no","yes",1520000,486345
"1669","Gdańsk","1cf4e6401e73c74f5359f598739fd779","Blok mieszkalny",45,2,3,2002,4.07,0,0.528,0.834,0.844,0.893,0.868,3.833,0.979,"no","yes","no","no","no",463000,486345
"1670","Gdańsk","42a06e8f6bc3398ba2dcba4096775048","Kamienica",54.29,2,2,1960,0.44,87,0.153,0.692,0.251,0.193,0.021,0.527,0.397,"no","no","no","no","yes",875000,486345
"1671","Gdańsk","b1d97a56a6402679485cd363ea120673","Blok mieszkalny",54,3,4,1970,6.93,20,0.239,1.932,0.498,0.195,0.347,2.511,0.169,"no","yes","no","no","no",749000,486345
"1672","Gdańsk","d206a4f6a6cdcea9320486533f63d564","Blok mieszkalny",75.13,4,4,2017,4.31,12,0.248,0.038,0.089,0.1,0.091,3.393,0.4,"no","no","yes","no","no",969000,486345
"1673","Gdańsk","b933c50a6266a70ee743ceb1ef513dbf","Blok mieszkalny",54,3,4,1972,7.42,20,0.112,1.181,0.231,0.219,0.247,1.827,0.316,"no","no","no","no","yes",668600,486345
"1674","Gdańsk","8808e7759c05a08f333b165d21100858","Kamienica",68.54,3,1,1900,0.33,142,0.162,0.493,0.129,0.089,0.124,0.386,0.107,"no","no","no","no","yes",949000,486345
"1675","Gdańsk","82c3d59d39699ef004dbc0089623fdb5","Kamienica",79.1,4,4,1902,10.8,4,0.153,1.379,0.929,1.117,0.248,0.299,0.248,"no","yes","no","no","no",1197800,486345
"1676","Gdańsk","10899e556d0ec7df9a3ebff8f1664f6c","Apartamentowiec",84.01,4,5,2021,0.82,14,0.085,0.116,0.165,0.752,0.195,1.361,0.266,"no","yes","yes","no","no",1386165,486345
"1677","Gdańsk","6333b23ec5c8487fce3030999c2d8981","Kamienica",28,2,4,1950,4.12,33,0.312,0.345,0.424,0.316,0.255,0.379,0.141,"no","no","no","no","yes",390000,486345
"1678","Gdańsk","3ab2b98cc8a84642a42ea3909774c4fc","Blok mieszkalny",69.95,3,4,2017,4.48,1,0.838,1.285,0.687,0.718,0.401,1.465,0.883,"no","yes","yes","yes","no",1421000,486345
"1679","Gdańsk","7bcd11a8596b81d687357f69f64d2f3e","Kamienica",54,2,3,1940,4.56,7,0.055,1.09,0.111,0.372,0.669,1.11,0.425,"no","no","no","no","no",659000,486345
"1680","Gdańsk","582a823f2282aa5b06264eeb4e90c8a5","Blok mieszkalny",60,3,4,2014,7,3,1.218,2.653,0.947,0.235,0.876,2.956,0.404,"no","yes","yes","no","no",582000,486345
"1681","Gdańsk","c8b524e66da1cc354c337be11314b3a7","Blok mieszkalny",36.11,2,4,2022,6.97,1,1.323,2.664,1.004,0.194,0.689,3.185,0.536,"no","no","yes","no","no",349500,486345
"1682","Gdańsk","508f4d4911053b89b25ddc1f5af2eece","Apartamentowiec",30,2,6,2022,1.59,10,0.393,0.376,0.498,1.096,0.165,1.029,0.225,"no","no","yes","no","no",664000,486345
"1683","Gdańsk","1dd35f1f3823b006ec9c12bcc0f797d4","Blok mieszkalny",54.8,3,10,1980,5.58,9,0.15,0.4,0.211,0.483,0.116,1.544,0.123,"no","yes","yes","no","yes",669000,486345
"1684","Gdańsk","20877214a2200d422ef7c3f6dc8693dc","Apartamentowiec",30.85,1,17,2021,5.13,9,0.41,0.31,1.08,0.346,0.303,2.172,0.316,"no","yes","yes","no","no",615000,486345
"1685","Gdańsk","9a138e92281bc5a8ae427d025768180c","Kamienica",62,3,4,1962,0.59,49,0.737,0.865,0.297,0.584,0.11,0.802,0.107,"no","yes","no","no","yes",625000,486345
"1686","Gdańsk","76476cf50c200f910adfc34236da9988","Blok mieszkalny",62,3,4,1993,5.91,6,0.16,1.773,0.075,0.168,0.38,4.052,0.506,"no","yes","no","no","yes",579000,486345
"1687","Gdańsk","2b0c850e04e6a0f1cee96e6978efabea","Apartamentowiec",44,2,15,2010,6.97,16,0.351,2.033,0.58,0.293,0.468,2.578,0.024,"no","no","yes","no","no",775000,486345
"1688","Gdańsk","9e2996b3b55a29f52d60742f29f6bbff","Blok mieszkalny",65.12,3,17,2021,5.03,12,0.063,0.128,1.325,0.016,0.153,2.312,0.127,"no","yes","yes","no","no",1159000,486345
"1689","Gdańsk","b056a5dd3df5da7585935cb44187bc49","Blok mieszkalny",62.84,3,6,2023,1.53,12,0.39,0.312,0.45,1.142,0.101,1,0.287,"no","yes","yes","no","no",914322,486345
"1690","Gdańsk","87f968fb4c5b49a8fbb20e0ae200fc81","Kamienica",60.27,2,3,1920,3.13,2,0.484,0.664,0.541,0.756,0.388,0.571,0.9,"yes","no","no","no","yes",659000,486345
"1691","Gdańsk","6f92857f7fcf67f82b2c71ca093b5d16","Apartamentowiec",67,3,17,2017,5.51,0,0.637,1.33,0.614,0.525,0.629,2.734,0.605,"yes","yes","yes","no","yes",829000,486345
"1692","Gdańsk","f30ad1e5624aac0a41e9a7f8614c15d8","Apartamentowiec",67,3,17,2017,4.99,17,0.412,0.841,0.051,0.283,0.072,3.191,0.325,"yes","yes","yes","no","yes",879000,486345
"1693","Gdańsk","de435d402721e16a2115eaab719d168d","Kamienica",110,5,2,1901,3.85,20,0.366,0.607,0.255,0.567,0.013,0.427,0.12,"yes","no","no","no","yes",1199000,486345
"1694","Gdańsk","eecfce4205157d189e44dca4f9fc99b0","Blok mieszkalny",54,3,4,1973,8.25,21,0.116,0.94,0.339,0.208,0.171,1.532,0.284,"no","yes","no","no","yes",699000,486345
"1695","Gdańsk","9edc5e66f674e01670065fc631977f75","Blok mieszkalny",62.2,3,4,1993,5.98,14,0.228,1.91,0.253,0.184,0.251,3.857,0.329,"no","yes","no","no","yes",579000,486345
"1696","Gdańsk","291efe5291343b93090ff680345a4e60","Blok mieszkalny",48.95,2,5,2022,1.17,6,0.534,1.14,0.751,0.672,0.329,1.088,0.893,"no","yes","yes","yes","no",881100,486345
"1697","Gdańsk","dc23229b6bbb82954d7b18137b9042d9","Kamienica",150,5,2,1926,8.52,17,0.233,0.949,0.619,0.125,0.193,1.319,0.209,"no","yes","no","no","no",1450000,486345
"1698","Gdańsk","719c763b6cbdbfce609e629ab4df5d18","Blok mieszkalny",25,1,3,2020,6.02,3,0.772,2.738,0.401,0.734,0.443,1.363,0.434,"no","no","no","no","no",338000,486345
"1699","Gdańsk","7b1624025613e773bd713be2fbee48ae","Blok mieszkalny",65,3,3,2017,5.75,5,0.305,1.621,0.509,0.245,0.985,1.657,0.826,"no","yes","no","no","yes",659999,486345
"1700","Gdańsk","608eb44b8652f791d7d9e49484d1e9e6","Kamienica",72,3,2,1899,4.81,44,0.151,0.161,0.067,0.401,0.135,0.4,0.159,"no","no","no","no","yes",690000,486345
"1701","Gdańsk","b9fc525e884f35d47c045d13b3f440df","Blok mieszkalny",25.04,1,4,2018,6.02,3,0.772,2.738,0.401,0.734,0.443,1.363,0.434,"no","yes","yes","yes","no",328000,486345
"1702","Gdańsk","cbac1a8f5ccf9eaa3a4a41aa5a396b80","Blok mieszkalny",48,2,4,1980,9.22,22,0.289,0.072,0.331,0.205,0.101,0.948,0.011,"no","no","no","no","no",569990,486345
"1703","Gdańsk","2e1ec6d8b4d9f59b90f7578a780a5e9c","Kamienica",93.4,4,3,1900,8.95,26,0.199,1.081,0.206,0.313,0.058,1.185,0.174,"no","no","no","no","no",1599999,486345
"1704","Gdańsk","483e64e4996f46c17985ee85659d5afe","Blok mieszkalny",54.25,3,4,1970,6.43,6,0.258,1.47,0.156,0.178,0.46,3.143,0.434,"no","yes","no","yes","no",640000,486345
"1705","Gdańsk","8f84eefdf6e66ce11c6776e5bbbe37c8","Apartamentowiec",58,3,5,2019,0.84,46,0.191,0.087,0.226,0.345,0.065,0.092,0.07,"no","yes","no","no","no",1250000,486345
"1706","Gdańsk","9a6158b80b4ebfed6805e967110fd98b","Kamienica",90,3,2,1930,5.74,36,0.551,0.655,0.46,0.145,0.116,1.296,0.112,"no","no","no","no","yes",1199000,486345
"1707","Gdańsk","fba7d2b68cbe9397bcb4af9a98ce85be","Blok mieszkalny",25,1,3,2019,5.93,4,0.876,2.795,0.298,0.578,0.256,1.55,0.31,"no","yes","yes","no","yes",379000,486345
"1708","Gdańsk","52aee7b9284eed69175bd96cdaef47ca","Blok mieszkalny",37,3,4,1970,3.33,5,0.207,2.616,0.297,0.367,0.811,3.852,0.326,"no","no","no","no","no",375000,486345
"1709","Gdańsk","22abe2758000169745ee51ee6619382e","Apartamentowiec",66.3,2,3,2022,9.34,20,0.174,1.4,0.211,0.115,0.104,1.309,0.488,"no","yes","yes","yes","no",1507540,486345
"1710","Gdańsk","a253f9086733288146770b34bd6a5740","Blok mieszkalny",44,2,4,2020,8.24,0,1.302,1.312,0.552,0.764,0.788,4.917,0.866,"yes","no","yes","no","no",499000,486345
"1711","Gdańsk","adbf3510bd187c96575f4ba2145d54dc","Blok mieszkalny",42,2,5,2022,5.99,2,0.482,2.462,0.588,0.769,0.328,1.221,0.638,"yes","yes","yes","no","no",490000,486345
"1712","Gdańsk","468d91a27501d4c0811e4c4535ab7681","Kamienica",93.42,5,2,1900,8.95,26,0.2,1.079,0.207,0.315,0.059,1.184,0.175,"no","yes","no","no","yes",1529000,486345
"1713","Gdańsk","bc7a2edd5f109e546e23ca3d55e81b4d","Kamienica",56.32,2,3,1905,0.45,81,0.567,0.886,0.429,0.414,0.071,0.948,0.175,"no","yes","no","no","no",730000,486345
"1714","Gdańsk","770b8bf64cb51fb2158035da61fab75c","Apartamentowiec",33,2,5,2021,0.95,23,0.137,0.253,0.343,0.216,0.195,0.349,0.125,"no","yes","yes","no","no",581300,486345
"1715","Gdańsk","fb7cc637ebcb697209a3b9d93e824606","Blok mieszkalny",78,3,4,1980,6.11,3,0.158,1.177,0.35,0.149,0.757,2.863,0.537,"no","yes","no","no","yes",880000,486345
"1716","Gdańsk","0348f1b5b5764f9cb51e4a32b5d2fab6","Kamienica",52.3,3,2,1920,9.84,4,0.491,1.326,0.755,0.265,0.082,0.893,0.199,"no","no","no","no","no",627000,486345
"1717","Gdańsk","32dee9645dd96d3f6236bf4db3dcc4d3","Blok mieszkalny",38.85,2,4,2022,6.52,0,1.029,2.982,0.744,0.684,0.743,0.825,0.742,"no","yes","yes","no","no",372000,486345
"1718","Gdańsk","debc55e1a41b5fa36201326b5fe4f3c8","Blok mieszkalny",40,2,4,2016,7,3,1.218,2.653,0.947,0.235,0.876,2.956,0.404,"no","yes","yes","no","no",459000,486345
"1719","Gdańsk","fdf19debec5f544a2758ebc560dd3e2f","Blok mieszkalny",56.1,3,10,1974,9.19,21,0.256,0.274,0.281,0.177,0.365,0.409,0.126,"no","yes","yes","no","yes",609000,486345
"1720","Gdańsk","2c7e0e84d7949f023fdf46a808091af3","Blok mieszkalny",35.1,2,2,2022,3.14,1,0.594,1.826,0.58,0.763,0.515,3.465,0.479,"no","yes","yes","no","no",480500,486345
"1721","Gdańsk","12029ef11a8fe241ae235f842765e367","Kamienica",54.9,2,3,1926,3.61,5,0.414,3.676,0.171,0.513,1.525,2.448,0.341,"no","no","no","no","yes",429000,486345
"1722","Gdańsk","fbf1c67da5d3d6f489b2f3d7c7eff6c9","Blok mieszkalny",45,2,4,1965,8.34,19,0.204,0.846,0.254,0.115,0.23,1.47,0.27,"no","no","no","no","yes",485000,486345
"1723","Gdańsk","4e01b05ceac0a38a7ffb1d6ab19d040b","Blok mieszkalny",47.99,2,4,2022,2.54,6,0.146,0.079,0.255,0.731,0.574,2.289,0.311,"no","no","yes","no","no",718539,486345
"1724","Gdańsk","81970a4b4982bf68c1294bdbe28259e2","Apartamentowiec",47.15,2,7,2020,0.41,77,0.374,0.397,0.484,0.386,0.187,1.13,0.387,"no","no","yes","no","no",1060875,486345
"1725","Gdańsk","b5d725548ebe5afeceded411fae4ce03","Apartamentowiec",47.62,3,7,2022,0.41,77,0.374,0.397,0.484,0.386,0.187,1.13,0.387,"no","no","yes","no","no",851740,486345
"1726","Gdańsk","50dce23fe7e7cb74ca7424c5831d60e5","Blok mieszkalny",71.15,3,4,2022,4.37,10,0.344,0.773,0.206,0.343,0.155,2.897,0.169,"no","yes","yes","no","no",785000,486345
"1727","Gdańsk","ebcbdb1109d74652d3b13ab9f146b328","Kamienica",47.25,2,3,1955,0.4,102,0.448,0.689,0.048,0.081,0.035,0.78,0.218,"no","no","no","no","no",799000,486345
"1728","Gdańsk","ff4afced1665499a8605f1f4f188477e","Blok mieszkalny",45.67,2,5,2021,1.16,9,0.472,1.181,0.775,0.609,0.34,1.024,0.867,"yes","no","yes","no","no",899999,486345
"1729","Gdańsk","ab706c49ea036bbd41ef95cf478fd0a4","Apartamentowiec",41.79,2,6,2018,4.83,52,0.29,0.072,0.191,0.099,0.007,0.493,0.171,"no","no","yes","no","no",994000,486345
"1730","Gdańsk","62197872a507d451da2fdbf927cf8867","Kamienica",92.7,4,2,1887,8.19,14,0.255,0.329,0.371,0.358,0.318,1.015,0.395,"no","no","no","yes","no",970000,486345
"1731","Gdańsk","2bdee7605d291626792ca7a99edff32e","Blok mieszkalny",42.12,2,4,2022,7.27,1,1.415,2.784,1.015,0.218,0.805,3.509,0.935,"no","no","yes","yes","no",390000,486345
"1732","Gdańsk","a4ac436aee11c5ce9000b8f33f8bae94","Blok mieszkalny",92,3,4,1996,1,29,0.652,0.058,0.213,0.726,0.303,0.752,0.195,"no","yes","no","no","yes",699000,486345
"1733","Gdańsk","84ade135f6d997d591eba006ab5a7f95","Blok mieszkalny",93.4,4,4,2001,4.59,3,0.524,0.689,0.1,0.525,0.243,2.748,0.164,"no","yes","no","no","yes",907000,486345
"1734","Gdańsk","785e00b2e6c524af43f52631d33535f8","Apartamentowiec",71,3,17,2016,4.9,23,0.415,0.981,0.206,0.147,0.031,2.86,0.043,"no","yes","yes","no","no",899000,486345
"1735","Gdańsk","7f0c57cccdfb6e0021815be7fb104ea8","Blok mieszkalny",52,2,3,2012,7,3,1.218,2.653,0.947,0.235,0.876,2.956,0.404,"no","yes","no","yes","no",579000,486345
"1736","Gdańsk","06903c0d0615e5e20ad6fe72c7689c85","Kamienica",67.8,3,4,1962,4.32,38,0.172,0.274,0.155,0.205,0.114,0.379,0.04,"no","no","no","no","yes",929000,486345
"1737","Gdańsk","91e67ddc2b68755a6ab81b6a008f9a32","Apartamentowiec",46.45,2,5,2020,6.46,6,0.282,1.506,0.149,0.209,0.435,3.168,0.447,"no","yes","yes","yes","no",990000,486345
"1738","Gdańsk","7b4cdc89f888044321b94d1745b97fef","Blok mieszkalny",53.11,3,4,2013,5,5,0.987,0.616,0.113,0.25,0.279,3.018,0.176,"yes","yes","yes","no","no",599000,486345
"1739","Gdańsk","5a201bc08e2ce14f6489ebbd07f448f9","Kamienica",54.94,2,4,1918,3.65,7,0.385,3.718,0.15,0.485,1.566,2.485,0.305,"no","no","no","no","yes",429000,486345
"1740","Gdańsk","12f6091b453177c33051d841ba8687d2","Apartamentowiec",36.06,2,3,2022,6.05,1,0.926,3.103,0.556,0.588,0.373,1.706,0.539,"no","no","yes","no","no",485000,486345
"1741","Gdańsk","f2aaa99ef65c3be41859144bd668602d","Blok mieszkalny",56,3,3,2010,6.11,0,0.73,2.713,0.526,0.852,0.507,1.219,0.566,"no","yes","yes","no","no",679000,486345
"1742","Gdańsk","25be5186809596554b6598a91bf6f636","Kamienica",53.2,2,5,1950,0.37,113,0.17,0.742,0.241,0.13,0.042,0.572,0.372,"no","no","no","no","no",877800,486345
"1743","Gdańsk","928d306de1a17379068defbb7bc26a62","Kamienica",93.6,4,3,1955,5.16,24,0.152,0.326,0.364,0.064,0.203,0.868,0.407,"no","no","no","no","yes",949430,486345
"1744","Gdańsk","7bd5bec87bef2f6997b1ed21a8d6592e","Kamienica",56,3,3,1950,0.17,144,0.225,0.708,0.079,0.079,0.028,0.591,0.228,"no","no","no","no","yes",1100000,486345
"1745","Gdańsk","3a428b9e72be5e222f009df9cd2a707b","Kamienica",51.5,2,2,1930,0.58,90,0.562,0.359,0.217,0.401,0.055,0.463,0.065,"no","no","no","no","yes",530000,486345
"1746","Gdańsk","55b0795525586d615a849fecde867a09","Blok mieszkalny",43.03,2,3,2020,6.56,2,0.441,2.172,0.9,0.645,0.388,1.836,0.813,"no","yes","yes","no","no",459000,486345
"1747","Gdańsk","3d1fdc51db12d365d4531e1bf55b33a0","Blok mieszkalny",45,2,3,2012,6.12,1,1.023,3.937,1.515,1.263,1.301,2.705,0.309,"no","yes","no","yes","yes",515000,486345
"1748","Gdańsk","b9dbad547f497f31ac4135202ebad5d2","Blok mieszkalny",35,2,7,1983,2.39,11,0.229,0.699,0.172,0.045,0.135,2.41,0.208,"no","no","yes","no","yes",399000,486345
"1749","Gdańsk","ace59f54f97c4d091787b0bed519ab7e","Blok mieszkalny",62.02,3,4,2017,6.65,2,0.493,2.251,0.866,0.673,0.314,1.934,0.703,"no","yes","yes","no","no",584000,486345
"1750","Gdańsk","2c51e453bee1ddf53d0bf4ebf4bf1535","Kamienica",104,4,3,1905,0.78,13,0.61,1.059,0.103,0.442,0.131,0.622,0.321,"no","no","no","no","yes",1299000,486345
"1751","Gdańsk","08ee6d20750f4300a9ecc48304711062","Kamienica",107,5,3,1965,0.47,107,0.233,0.353,0.249,0.129,0.004,0.246,0.125,"no","no","no","no","no",1399000,486345
"1752","Gdańsk","225b28190036e07037f2c30fab35d2fb","Blok mieszkalny",44.6,2,3,2023,5.6,5,0.247,1.816,0.166,0.159,0.524,1.585,1.019,"no","no","no","no","no",415000,486345
"1753","Gdańsk","284d10751f0cb1f460b75729f9ab188c","Apartamentowiec",53.83,2,5,2018,0.49,72,0.621,0.871,0.387,0.467,0.08,0.903,0.132,"no","yes","yes","no","no",1092749,486345
"1754","Gdańsk","af65da0eb6630662fc87ae51340f1158","Apartamentowiec",57.88,3,5,2018,0.49,72,0.621,0.871,0.387,0.467,0.08,0.903,0.132,"no","yes","yes","no","no",1174964,486345
"1755","Gdańsk","0670c05bf737773a6baf849afef53053","Blok mieszkalny",52,3,10,1970,7.83,19,0.225,0.783,0.4,0.107,0.124,1.409,0.114,"no","no","yes","no","yes",555000,486345
"1756","Gdańsk","e07a3ed23891b5fb1004dec41dc81de2","Blok mieszkalny",84.9,4,5,2016,4.41,6,0.515,1.63,0.259,0.178,0.257,2.769,0.022,"no","no","yes","yes","yes",899000,486345
"1757","Gdańsk","4df2e36142214c2289aa19b798c1b9c6","Kamienica",84.47,4,1,1900,3.73,12,0.105,0.833,0.117,0.41,0.04,0.722,0.401,"no","no","no","no","yes",1100000,486345
"1758","Gdańsk","12684d77014edf4146dee19af5458aa5","Blok mieszkalny",63.1,3,4,1984,5.38,15,0.169,0.207,0.114,0.256,0.036,1.038,0.191,"no","yes","no","no","no",630000,486345
"1759","Gdańsk","528622aa55b6b4a13a846246f2c24bd4","Apartamentowiec",57.82,3,5,2018,0.49,72,0.621,0.871,0.387,0.467,0.08,0.903,0.132,"no","yes","yes","no","no",1139054,486345
"1760","Gdańsk","c70ca46777d66692206b7da2a2970e5b","Blok mieszkalny",64,4,4,1960,0.48,66,0.137,0.51,0.352,0.287,0.23,1.063,0.058,"no","yes","no","no","yes",859000,486345
"1761","Gdańsk","9185678a6d0779a521652e4b2f63c8ca","Blok mieszkalny",58.6,3,3,2016,7.01,3,1.309,2.684,0.996,0.207,0.806,3.077,0.482,"no","yes","yes","no","no",645000,486345
"1762","Gdańsk","52e29dd40f0d6ef7fbc4e6efa65632ea","Blok mieszkalny",70.8,3,4,1988,5.42,6,0.369,1.202,0.454,0.424,0.471,3.48,0.597,"no","yes","no","no","yes",720000,486345
"1763","Gdańsk","345c6cc488e0d870a5d0eb61f8f21fa0","Blok mieszkalny",63,3,4,1984,5.42,20,0.242,0.271,0.095,0.205,0.109,1.1,0.151,"no","yes","no","no","yes",595000,486345
"1764","Gdańsk","7be23a6491eb6841d004012e92c15d82","Apartamentowiec",53.5,2,5,2012,0.46,70,0.612,0.707,0.427,0.526,0.071,0.955,0.01,"no","no","yes","yes","no",1250000,486345
"1765","Gdańsk","111131ad4e0fab54da025ba4cd6e1499","Blok mieszkalny",31,1,10,1976,2.76,5,0.348,0.292,0.173,0.852,0.36,2.477,0.514,"no","no","yes","no","yes",355000,486345
"1766","Gdańsk","e18da7b2c72a094d2842a3dd80bb4ba6","Blok mieszkalny",30,2,10,1974,7.17,16,0.376,1.369,0.302,0.495,0.119,2.053,0.282,"no","yes","yes","no","no",425000,486345
"1767","Gdańsk","0f547f164e8d10ed53b7960f51b3ffc4","Blok mieszkalny",33.8,2,4,1997,0.96,11,0.197,0.19,0.146,0.738,0.059,1.443,0.35,"no","yes","no","no","yes",595000,486345
"1768","Gdańsk","4644ad22e57ff76b1091a29af6a32c58","Blok mieszkalny",52.72,2,3,2003,2.95,9,0.409,2.292,0.412,0.217,0.674,3.485,0.182,"yes","no","no","no","no",555000,486345
"1769","Gdańsk","b6f7051edae92df5f4fcb41462e4fb93","Blok mieszkalny",48.91,2,5,2019,0.48,75,0.585,0.903,0.402,0.436,0.092,0.921,0.174,"no","no","yes","no","no",920000,486345
"1770","Gdańsk","529d1efae422357c4391e11e0fadc6dd","Blok mieszkalny",62.4,3,3,2016,6.97,1,0.824,2.578,1.163,0.985,0.605,1.824,0.414,"no","yes","no","yes","no",569000,486345
"1771","Gdańsk","d9ce48d93c3cecd2c719f9772f53f95f","Blok mieszkalny",55,3,4,1970,3.95,8,0.207,4.006,0.233,0.284,1.862,2.777,0.092,"no","yes","no","no","yes",520000,486345
"1772","Gdańsk","0dc3c6da451295629f5e2b631767954d","Kamienica",39,2,3,1960,0.52,72,0.129,0.503,0.158,0.164,0.165,0.336,0.336,"no","no","no","no","yes",615000,486345
"1773","Gdańsk","4e614d663e4b3877c0428e8aae6fec56","Blok mieszkalny",47.8,2,4,1980,6.55,14,0.246,1.364,0.077,0.043,0.31,2.161,0.1,"no","yes","no","no","yes",620000,486345
"1774","Gdańsk","f85891e570504db0c4f74f908b44d245","Blok mieszkalny",53.58,3,3,2012,6.89,1,0.736,2.493,1.069,0.892,0.51,1.874,0.474,"no","yes","no","no","no",584000,486345
"1775","Gdańsk","7fd6c07c36a3219023f7a36890e1f976","Kamienica",96.15,3,3,1910,3.75,21,0.372,0.679,0.018,0.354,0.074,0.319,0.255,"no","yes","no","no","yes",950000,486345
"1776","Gdańsk","25aaf6696dde47995280cd0bf2b2bf46","Blok mieszkalny",41.78,2,4,2017,6.34,7,0.268,1.926,0.434,0.303,0.155,2.287,0.564,"yes","yes","yes","no","no",490000,486345
"1777","Gdańsk","0bdcc9aa469a9671ce3a65491d9c7b8f","Blok mieszkalny",36.11,2,4,2022,5.43,4,1.177,2.777,0.502,0.125,0.39,2.193,0.452,"no","yes","yes","no","no",349500,486345
"1778","Gdańsk","054472d2d85abfc21081cf73cc34057e","Kamienica",101,4,3,1901,8.66,9,0.52,0.585,0.701,0.479,0.073,0.904,0.028,"no","no","no","no","yes",897654,486345
"1779","Gdańsk","c599c2109d72f772e16db6365d650bef","Blok mieszkalny",63.4,3,4,1978,4.61,23,0.195,1.063,0.265,0.26,0.237,2.488,0.149,"no","yes","no","no","yes",605000,486345
"1780","Gdańsk","41d328a67ea0055d284366e82771700e","Kamienica",120,4,3,1900,4.38,51,0.021,0.182,0.238,0.059,0.091,0.374,0.133,"no","no","no","no","yes",1190000,486345
"1781","Gdańsk","a6f6dd0670e8582e42283f3cd4f8d539","Blok mieszkalny",66.06,3,4,2021,7.36,1,1.457,2.673,0.987,0.209,0.866,3.606,1.049,"no","yes","yes","no","no",679000,486345
